CodProvincia,Provincia,CodMunicipio,Municipio,Poblacion
28,Madrid,120,Rascafría,1956
28,Madrid,121,Redueña,291
28,Madrid,122,Ribatejada,664
28,Madrid,123,Rivas-Vaciamadrid,75444
28,Madrid,124,Robledillo de la Jara,106
28,Madrid,125,Robledo de Chavela,4058
28,Madrid,126,Robregordo,65
28,Madrid,127,"Rozas de Madrid, Las",90390
28,Madrid,128,Rozas de Puerto Real,469
28,Madrid,129,San Agustín del Guadalix,12770
28,Madrid,130,San Fernando de Henares,41376
28,Madrid,131,San Lorenzo de El Escorial,18545
28,Madrid,132,San Martín de la Vega,19615
28,Madrid,133,San Martín de Valdeiglesias,8365
28,Madrid,134,San Sebastián de los Reyes,81466
28,Madrid,135,Santa María de la Alameda,1245
28,Madrid,136,Santorcaz,816
28,Madrid,137,"Santos de la Humosa, Los",2367
28,Madrid,138,"Serna del Monte, La",104
28,Madrid,140,Serranillos del Valle,3631
28,Madrid,141,Sevilla la Nueva,8887
28,Madrid,143,Somosierra,92
28,Madrid,144,Soto del Real,8480
28,Madrid,145,Talamanca de Jarama,3178
28,Madrid,146,Tielmes,2616
28,Madrid,147,Titulcia,1206
28,Madrid,148,Torrejón de Ardoz,125331
28,Madrid,149,Torrejón de la Calzada,7666
28,Madrid,150,Torrejón de Velasco,4161
28,Madrid,151,Torrelaguna,4860
28,Madrid,152,Torrelodones,22680
28,Madrid,153,Torremocha de Jarama,877
28,Madrid,154,Torres de la Alameda,7906
28,Madrid,155,Valdaracete,665
28,Madrid,156,Valdeavero,1411
28,Madrid,157,Valdelaguna,863
28,Madrid,158,Valdemanco,949
28,Madrid,159,Valdemaqueda,859
28,Madrid,160,Valdemorillo,11762
28,Madrid,161,Valdemoro,70315
28,Madrid,162,Valdeolmos-Alalpardo,3576
28,Madrid,163,Valdepiélagos,571
28,Madrid,164,Valdetorres de Jarama,4170
28,Madrid,165,Valdilecha,2816
28,Madrid,166,Valverde de Alcalá,464
28,Madrid,167,Velilla de San Antonio,12037
28,Madrid,168,"Vellón, El",1764
28,Madrid,169,Venturada,1897
28,Madrid,170,Villaconejos,3484
28,Madrid,171,Villa del Prado,6495
28,Madrid,172,Villalbilla,11010
28,Madrid,173,Villamanrique de Tajo,795
28,Madrid,174,Villamanta,2505
28,Madrid,175,Villamantilla,1183
28,Madrid,176,Villanueva de la Cañada,18425
28,Madrid,177,Villanueva del Pardillo,16509
28,Madrid,178,Villanueva de Perales,1486
28,Madrid,179,Villar del Olmo,2135
28,Madrid,180,Villarejo de Salvanés,7452
28,Madrid,181,Villaviciosa de Odón,26708
28,Madrid,182,Villavieja del Lozoya,273
28,Madrid,183,Zarzalejo,1517
28,Madrid,901,Lozoyuela-Navas-Sieteiglesias,1200
28,Madrid,902,Puentes Viejas,667
28,Madrid,903,Tres Cantos,41302
29,Málaga,001,Alameda,5504
29,Málaga,002,Alcaucín,2817
29,Málaga,003,Alfarnate,1300
29,Málaga,004,Alfarnatejo,532
29,Málaga,005,Algarrobo,6584
29,Málaga,006,Algatocín,887
29,Málaga,007,Alhaurín de la Torre,37446
29,Málaga,008,Alhaurín el Grande,24074
29,Málaga,009,Almáchar,1904
29,Málaga,010,Almargen,2157
29,Málaga,011,Almogía,4195
29,Málaga,012,Álora,13399
29,Málaga,013,Alozaina,2230
29,Málaga,014,Alpandeire,274
29,Málaga,015,Antequera,41827
29,Málaga,016,Árchez,476
29,Málaga,017,Archidona,8814
29,Málaga,018,Ardales,2606
29,Málaga,019,Arenas,1411
29,Málaga,020,Arriate,4121
29,Málaga,021,Atajate,158
29,Málaga,022,Benadalid,262
29,Málaga,023,Benahavís,5980
29,Málaga,024,Benalauría,511
29,Málaga,025,Benalmádena,65965
29,Málaga,026,Benamargosa,1634
29,Málaga,027,Benamocarra,3089
29,Málaga,028,Benaoján,1543
29,Málaga,029,Benarrabá,559
29,Málaga,030,"Borge, El",1026
29,Málaga,031,"Burgo, El",1957
29,Málaga,032,Campillos,8663
29,Málaga,033,Canillas de Aceituno,1937
29,Málaga,034,Canillas de Albaida,964
29,Málaga,035,Cañete la Real,1901
29,Málaga,036,Carratraca,860
29,Málaga,037,Cartajima,251
29,Málaga,038,Cártama,23664
29,Málaga,039,Casabermeja,3686
29,Málaga,040,Casarabonela,2726
29,Málaga,041,Casares,5610
29,Málaga,042,Coín,21791
29,Málaga,043,Colmenar,3624
29,Málaga,044,Comares,1638
29,Málaga,045,Cómpeta,3861
29,Málaga,046,Cortes de la Frontera,3540
29,Málaga,047,Cuevas Bajas,1494
29,Málaga,048,Cuevas del Becerro,1747
29,Málaga,049,Cuevas de San Marcos,4043
29,Málaga,050,Cútar,668
29,Málaga,051,Estepona,67101
29,Málaga,052,Faraján,287
29,Málaga,053,Frigiliana,3360
29,Málaga,054,Fuengirola,75953
29,Málaga,055,Fuente de Piedra,2758
29,Málaga,056,Gaucín,1727
29,Málaga,057,Genalguacil,522
29,Málaga,058,Guaro,2289
29,Málaga,059,Humilladero,3383
29,Málaga,060,Igualeja,871
29,Málaga,061,Istán,1533
29,Málaga,062,Iznate,951
29,Málaga,063,Jimera de Líbar,463
29,Málaga,064,Jubrique,739
29,Málaga,065,Júzcar,243
29,Málaga,066,Macharaviaya,504
29,Málaga,067,Málaga,567433
29,Málaga,068,Manilva,14391
29,Málaga,069,Marbella,140473
29,Málaga,070,Mijas,82124
29,Málaga,071,Moclinejo,1295
29,Málaga,072,Mollina,5239
29,Málaga,073,Monda,2523
29,Málaga,074,Montejaque,1017
29,Málaga,075,Nerja,22617
29,Málaga,076,Ojén,3451
29,Málaga,077,Parauta,242
29,Málaga,079,Periana,3560
29,Málaga,080,Pizarra,9269
29,Málaga,081,Pujerra,326
29,Málaga,082,Rincón de la Victoria,41216
29,Málaga,083,Riogordo,3107
29,Málaga,084,Ronda,36698
29,Málaga,085,Salares,236
29,Málaga,086,Sayalonga,1564
29,Málaga,087,Sedella,716
29,Málaga,088,Sierra de Yeguas,3517
29,Málaga,089,Teba,4128
29,Málaga,090,Tolox,2317
29,Málaga,091,Torrox,18274
29,Málaga,092,Totalán,746
29,Málaga,093,Valle de Abdalajís,2716
29,Málaga,094,Vélez-Málaga,78467
29,Málaga,095,Villanueva de Algaidas,4485
29,Málaga,096,Villanueva del Rosario,3641
29,Málaga,097,Villanueva del Trabuco,5482
29,Málaga,098,Villanueva de Tapia,1629
29,Málaga,099,Viñuela,2040
29,Málaga,100,Yunquera,3139
29,Málaga,901,Torremolinos,68961
29,Málaga,902,Villanueva de la Concepción,3465
30,Murcia,001,Abanilla,6569
30,Murcia,002,Abarán,13110
30,Murcia,003,Águilas,34828
30,Murcia,004,Albudeite,1404
30,Murcia,005,Alcantarilla,41381
30,Murcia,006,Aledo,1025
30,Murcia,007,Alguazas,9460
30,Murcia,008,Alhama de Murcia,20915
30,Murcia,009,Archena,18496
30,Murcia,010,Beniel,11198
30,Murcia,011,Blanca,6493
30,Murcia,012,Bullas,12321
30,Murcia,013,Calasparra,10661
30,Murcia,014,Campos del Río,2220
30,Murcia,015,Caravaca de la Cruz,26415
30,Murcia,016,Cartagena,216655
30,Murcia,017,Cehegín,16248
30,Murcia,018,Ceutí,10881
30,Murcia,019,Cieza,35351
30,Murcia,020,Fortuna,10098
30,Murcia,021,Fuente Álamo de Murcia,16175
30,Murcia,022,Jumilla,25711
30,Murcia,023,Librilla,4842
30,Murcia,024,Lorca,92865
30,Murcia,025,Lorquí,6983
30,Murcia,026,Mazarrón,35408
30,Murcia,027,Molina de Segura,67382
30,Murcia,028,Moratalla,8290
30,Murcia,029,Mula,16968
30,Murcia,030,Murcia,441354
30,Murcia,031,Ojós,562
30,Murcia,032,Pliego,4051
30,Murcia,033,Puerto Lumbreras,14742
30,Murcia,034,Ricote,1452
30,Murcia,035,San Javier,32641
30,Murcia,036,San Pedro del Pinatar,24285
30,Murcia,037,Torre-Pacheco,33911
30,Murcia,038,"Torres de Cotillas, Las",21608
30,Murcia,039,Totana,30549
30,Murcia,040,Ulea,926
30,Murcia,041,"Unión, La",19009
30,Murcia,042,Villanueva del Río Segura,2445
30,Murcia,043,Yecla,34601
30,Murcia,901,Santomera,15709
30,Murcia,902,"Alcázares, Los",16251
31,Navarra,001,Abáigar,101
31,Navarra,002,Abárzuza/Abartzuza,548
31,Navarra,003,Abaurregaina/Abaurrea Alta,133
31,Navarra,004,Abaurrepea/Abaurrea Baja,39
31,Navarra,005,Aberin,392
31,Navarra,006,Ablitas,2663
31,Navarra,007,Adiós,189
31,Navarra,008,Aguilar de Codés,102
31,Navarra,009,Aibar/Oibar,875
31,Navarra,010,Altsasu/Alsasua,7691
31,Navarra,011,Allín/Allin,854
31,Navarra,012,Allo,1050
31,Navarra,013,Améscoa Baja,791
31,Navarra,014,Ancín/Antzin,374
31,Navarra,015,Andosilla,2950
31,Navarra,016,Ansoáin/Antsoain,10938
31,Navarra,017,Anue,455
31,Navarra,018,Añorbe,586
31,Navarra,019,Aoiz/Agoitz,2640
31,Navarra,020,Araitz,568
31,Navarra,021,Aranarache/Aranaratxe,87
31,Navarra,022,Arantza,645
31,Navarra,023,Aranguren,8092
31,Navarra,024,Arano,121
31,Navarra,025,Arakil,952
31,Navarra,026,Aras,185
31,Navarra,027,Arbizu,1093
31,Navarra,028,Arce/Artzi,260
31,Navarra,029,"Arcos, Los",1214
31,Navarra,030,Arellano,207
31,Navarra,031,Areso,276
31,Navarra,032,Arguedas,2373
31,Navarra,033,Aria,58
31,Navarra,034,Aribe,50
31,Navarra,035,Armañanzas,60
31,Navarra,036,Arróniz,1111
31,Navarra,037,Arruazu,114
31,Navarra,038,Artajona,1731
31,Navarra,039,Artazu,121
31,Navarra,040,Atez,243
31,Navarra,041,Ayegui/Aiegi,2026
31,Navarra,042,Azagra,3868
31,Navarra,043,Azuelo,38
31,Navarra,044,Bakaiku,333
31,Navarra,045,Barásoain,674
31,Navarra,046,Barbarin,65
31,Navarra,047,Bargota,312
31,Navarra,048,Barillas,192
31,Navarra,049,Basaburua,876
31,Navarra,050,Baztan,8035
31,Navarra,051,Beire,320
31,Navarra,052,Belascoáin,124
31,Navarra,053,Berbinzana,723
31,Navarra,054,Bertizarana,628
31,Navarra,055,Betelu,344
31,Navarra,056,Biurrun-Olcoz,235
31,Navarra,057,Buñuel,2359
31,Navarra,058,Auritz/Burguete,272
31,Navarra,059,Burgui/Burgi,237
31,Navarra,060,Burlada/Burlata,18162
31,Navarra,061,"Busto, El",73
31,Navarra,062,Cabanillas,1490
31,Navarra,063,Cabredo,109
31,Navarra,064,Cadreita,2106
31,Navarra,065,Caparroso,2821
31,Navarra,066,Cárcar,1121
31,Navarra,067,Carcastillo,2549
31,Navarra,068,Cascante,3990
31,Navarra,069,Cáseda,1027
31,Navarra,070,Castejón,4207
31,Navarra,071,Castillonuevo,16
31,Navarra,072,Cintruénigo,7811
31,Navarra,073,Ziordia,394
31,Navarra,074,Cirauqui/Zirauki,505
31,Navarra,075,Ciriza/Ziritza,119
31,Navarra,076,Cizur,3663
31,Navarra,077,Corella,8049
31,Navarra,078,Cortes,3281
31,Navarra,079,Desojo,93
31,Navarra,080,Dicastillo,688
31,Navarra,081,Donamaria,436
31,Navarra,082,Etxalar,818
31,Navarra,083,Echarri,72
31,Navarra,084,Etxarri-Aranatz,2487
31,Navarra,085,Etxauri,585
31,Navarra,086,Egüés,17450
31,Navarra,087,Elgorriaga,205
31,Navarra,088,Noáin (Valle de Elorz)/Noain (Elortzibar),7566
31,Navarra,089,Enériz/Eneritz,368
31,Navarra,090,Eratsun,160
31,Navarra,091,Ergoiena,405
31,Navarra,092,Erro,804
31,Navarra,093,Ezcároz/Ezkaroze,336
31,Navarra,094,Eslava,122
31,Navarra,095,Esparza de Salazar/Espartza Zaraitzu,91
31,Navarra,096,Espronceda,128
31,Navarra,097,Estella-Lizarra,14138
31,Navarra,098,Esteribar,2432
31,Navarra,099,Etayo,80
31,Navarra,100,Eulate,332
31,Navarra,101,Ezcabarte,1707
31,Navarra,102,Ezkurra,164
31,Navarra,103,Ezprogui,49
31,Navarra,104,Falces,2559
31,Navarra,105,Fitero,2212
31,Navarra,106,Fontellas,955
31,Navarra,107,Funes,2525
31,Navarra,108,Fustiñana,2578
31,Navarra,109,Galar,1865
31,Navarra,110,Gallipienzo/Galipentzu,115
31,Navarra,111,Gallués/Galoze,106
31,Navarra,112,Garaioa,104
31,Navarra,113,Garde,169
31,Navarra,114,Garínoain,531
31,Navarra,115,Garralda,189
31,Navarra,116,Genevilla,80
31,Navarra,117,Goizueta,758
31,Navarra,118,Goñi,189
31,Navarra,119,Güesa/Gorza,51
31,Navarra,120,Guesálaz/Gesalatz,464
31,Navarra,121,Guirguillano,92
31,Navarra,122,Huarte/Uharte,6543
31,Navarra,123,Uharte-Arakil,827
31,Navarra,124,Ibargoiti,237
31,Navarra,125,Igúzquiza,336
31,Navarra,126,Imotz,435
31,Navarra,127,Irañeta,166
31,Navarra,128,Isaba/Izaba,507
31,Navarra,129,Ituren,518
31,Navarra,130,Iturmendi,390
31,Navarra,131,Iza/Itza,1134
31,Navarra,132,Izagaondoa,183
31,Navarra,133,Izalzu/Itzaltzu,50
31,Navarra,134,Jaurrieta,218
31,Navarra,135,Javier,120
31,Navarra,136,Juslapeña,558
31,Navarra,137,Beintza-Labaien,242
31,Navarra,138,Lakuntza,1252
31,Navarra,139,Lana,191
31,Navarra,140,Lantz,140
31,Navarra,141,Lapoblación,147
31,Navarra,142,Larraga,2152
31,Navarra,143,Larraona,114
31,Navarra,144,Larraun,1015
31,Navarra,145,Lazagurría,206
31,Navarra,146,Leache,57
31,Navarra,147,Legarda,118
31,Navarra,148,Legaria,109
31,Navarra,149,Leitza,2916
31,Navarra,150,Leoz/Leotz,261
31,Navarra,151,Lerga,74
31,Navarra,152,Lerín,1814
31,Navarra,153,Lesaka,2807
31,Navarra,154,Lezáun,264
31,Navarra,155,Liédena,327
31,Navarra,156,Lizoáin-Arriasgoiti,317
31,Navarra,157,Lodosa,4939
31,Navarra,158,Lónguida/Longida,324
31,Navarra,159,Lumbier,1417
31,Navarra,160,Luquin,131
31,Navarra,161,Mañeru,442
31,Navarra,162,Marañón,55
31,Navarra,163,Marcilla,2815
31,Navarra,164,Mélida,717
31,Navarra,165,Mendavia,3726
31,Navarra,166,Mendaza,350
31,Navarra,167,Mendigorría,1085
31,Navarra,168,Metauten,287
31,Navarra,169,Milagro,3378
31,Navarra,170,Mirafuentes,49
31,Navarra,171,Miranda de Arga,916
31,Navarra,172,Monreal/Elo,482
31,Navarra,173,Monteagudo,1145
31,Navarra,174,Morentin,133
31,Navarra,175,Mues,96
31,Navarra,176,Murchante,3758
31,Navarra,177,Murieta,352
31,Navarra,178,Murillo el Cuende,687
31,Navarra,179,Murillo el Fruto,683
31,Navarra,180,Muruzábal,282
31,Navarra,181,Navascués/Nabaskoze,171
31,Navarra,182,Nazar,50
31,Navarra,183,Obanos,911
31,Navarra,184,Oco,71
31,Navarra,185,Ochagavía/Otsagabia,618
31,Navarra,186,Odieta,353
31,Navarra,187,Oitz,155
31,Navarra,188,Olaibar,262
31,Navarra,189,Olazti/Olazagutía,1662
31,Navarra,190,Olejua,55
31,Navarra,191,Olite/Erriberri,3832
31,Navarra,192,Olóriz/Oloritz,179
31,Navarra,193,Cendea de Olza/Oltza Zendea,1785
31,Navarra,194,Ollo,401
31,Navarra,195,Orbaizeta,217
31,Navarra,196,Orbara,43
31,Navarra,197,Orísoain,89
31,Navarra,198,Oronz/Orontze,49
31,Navarra,199,Oroz-Betelu/Orotz-Betelu,166
31,Navarra,200,Oteiza,959
31,Navarra,201,Pamplona/Iruña,197604
31,Navarra,202,Peralta/Azkoien,6009
31,Navarra,203,Petilla de Aragón,29
31,Navarra,204,Piedramillera,48
31,Navarra,205,Pitillas,544
31,Navarra,206,Puente la Reina/Gares,2835
31,Navarra,207,Pueyo,354
31,Navarra,208,Ribaforada,3698
31,Navarra,209,Romanzado,180
31,Navarra,210,Roncal/Erronkari,250
31,Navarra,211,Orreaga/Roncesvalles,24
31,Navarra,212,Sada,184
31,Navarra,213,Saldías,118
31,Navarra,214,Salinas de Oro/Jaitz,117
31,Navarra,215,San Adrián,6247
31,Navarra,216,Sangüesa/Zangoza,5177
31,Navarra,217,San Martín de Unx,432
31,Navarra,219,Sansol,108
31,Navarra,220,Santacara,922
31,Navarra,221,Doneztebe/Santesteban,1694
31,Navarra,222,Sarriés/Sartze,67
31,Navarra,223,Sartaguda,1378
31,Navarra,224,Sesma,1240
31,Navarra,225,Sorlada,63
31,Navarra,226,Sunbilla,665
31,Navarra,227,Tafalla,11256
31,Navarra,228,Tiebas-Muruarte de Reta,659
31,Navarra,229,Tirapu,53
31,Navarra,230,Torralba del Río,132
31,Navarra,231,Torres del Río,144
31,Navarra,232,Tudela,35358
31,Navarra,233,Tulebras,127
31,Navarra,234,Ucar,177
31,Navarra,235,Ujué,202
31,Navarra,236,Ultzama,1698
31,Navarra,237,Unciti,234
31,Navarra,238,Unzué/Untzue,142
31,Navarra,239,Urdazubi/Urdax,378
31,Navarra,240,Urdiain,700
31,Navarra,241,Urraul Alto,176
31,Navarra,242,Urraul Bajo,292
31,Navarra,243,Urroz-Villa,398
31,Navarra,244,Urrotz,180
31,Navarra,245,Urzainqui/Urzainki,95
31,Navarra,246,Uterga,195
31,Navarra,247,Uztárroz/Uztarroze,166
31,Navarra,248,Luzaide/Valcarlos,406
31,Navarra,249,Valtierra,2523
31,Navarra,250,Bera,3798
31,Navarra,251,Viana,4022
31,Navarra,252,Vidángoz/Bidankoze,94
31,Navarra,253,Bidaurreta,155
31,Navarra,254,Villafranca,2958
31,Navarra,255,Villamayor de Monjardín,137
31,Navarra,256,Hiriberri/Villanueva de Aezkoa,121
31,Navarra,257,Villatuerta,1137
31,Navarra,258,Villava/Atarrabia,10496
31,Navarra,259,Igantzi,634
31,Navarra,260,Valle de Yerri/Deierri,1525
31,Navarra,261,Yesa,252
31,Navarra,262,Zabalza/Zabaltza,282
31,Navarra,263,Zubieta,295
31,Navarra,264,Zugarramurdi,243
31,Navarra,265,Zúñiga,108
31,Navarra,901,Barañain,21444
31,Navarra,902,Berrioplano/Berriobeiti,5971
31,Navarra,903,Berriozar,9449
31,Navarra,904,Irurtzun,2302
31,Navarra,905,Beriáin,3856
31,Navarra,906,Orkoien,3696
31,Navarra,907,Zizur Mayor/Zizur Nagusia,14084
31,Navarra,908,Lekunberri,1463
32,Ourense,001,Allariz,6059
32,Ourense,002,Amoeiro,2278
32,Ourense,003,"Arnoia, A",1051
32,Ourense,004,Avión,2408
32,Ourense,005,Baltar,1076
32,Ourense,006,Bande,1958
32,Ourense,007,Baños de Molgas,1774
32,Ourense,008,Barbadás,10064
32,Ourense,009,"Barco de Valdeorras, O",14052
32,Ourense,010,Beade,500
32,Ourense,011,Beariz,1205
32,Ourense,012,"Blancos, Os",974
32,Ourense,013,Boborás,2862
32,Ourense,014,"Bola, A",1398
32,Ourense,015,"Bolo, O",1084
32,Ourense,016,Calvos de Randín,1064
32,Ourense,017,Carballeda de Valdeorras,1773
32,Ourense,018,Carballeda de Avia,1487
32,Ourense,019,"Carballiño, O",14246
32,Ourense,020,Cartelle,3163
32,Ourense,021,Castrelo do Val,1169
32,Ourense,022,Castrelo de Miño,1754
32,Ourense,023,Castro Caldelas,1486
32,Ourense,024,Celanova,5809
32,Ourense,025,Cenlle,1331
32,Ourense,026,Coles,3216
32,Ourense,027,Cortegada,1277
32,Ourense,028,Cualedro,1924
32,Ourense,029,Chandrexa de Queixa,586
32,Ourense,030,Entrimo,1391
32,Ourense,031,Esgos,1180
32,Ourense,032,Xinzo de Limia,10358
32,Ourense,033,Gomesende,914
32,Ourense,034,"Gudiña, A",1506
32,Ourense,035,"Irixo, O",1689
32,Ourense,036,Xunqueira de Ambía,1649
32,Ourense,037,Xunqueira de Espadanedo,892
32,Ourense,038,Larouco,557
32,Ourense,039,Laza,1541
32,Ourense,040,Leiro,1763
32,Ourense,041,Lobeira,909
32,Ourense,042,Lobios,2175
32,Ourense,043,Maceda,3112
32,Ourense,044,Manzaneda,1001
32,Ourense,045,Maside,2969
32,Ourense,046,Melón,1479
32,Ourense,047,"Merca, A",2197
32,Ourense,048,"Mezquita, A",1304
32,Ourense,049,Montederramo,894
32,Ourense,050,Monterrei,2924
32,Ourense,051,Muíños,1779
32,Ourense,052,Nogueira de Ramuín,2336
32,Ourense,053,Oímbra,2062
32,Ourense,054,Ourense,107597
32,Ourense,055,Paderne de Allariz,1574
32,Ourense,056,Padrenda,2244
32,Ourense,057,Parada de Sil,648
32,Ourense,058,"Pereiro de Aguiar, O",6306
32,Ourense,059,"Peroxa, A",2085
32,Ourense,060,Petín,982
32,Ourense,061,Piñor,1322
32,Ourense,062,Porqueira,1005
32,Ourense,063,"Pobra de Trives, A",2388
32,Ourense,064,Pontedeva,654
32,Ourense,065,Punxín,801
32,Ourense,066,Quintela de Leirado,716
32,Ourense,067,Rairiz de Veiga,1568
32,Ourense,068,Ramirás,1812
32,Ourense,069,Ribadavia,5319
32,Ourense,070,San Xoán de Río,685
32,Ourense,071,Riós,1803
32,Ourense,072,"Rúa, A",4695
32,Ourense,073,Rubiá,1557
32,Ourense,074,San Amaro,1237
32,Ourense,075,San Cibrao das Viñas,4745
32,Ourense,076,San Cristovo de Cea,2560
32,Ourense,077,Sandiás,1342
32,Ourense,078,Sarreaus,1408
32,Ourense,079,Taboadela,1642
32,Ourense,080,"Teixeira, A",415
32,Ourense,081,Toén,2567
32,Ourense,082,Trasmiras,1534
32,Ourense,083,"Veiga, A",1036
32,Ourense,084,Verea,1150
32,Ourense,085,Verín,14707
32,Ourense,086,Viana do Bolo,3180
32,Ourense,087,Vilamarín,2119
32,Ourense,088,Vilamartín de Valdeorras,1988
32,Ourense,089,Vilar de Barrio,1572
32,Ourense,090,Vilar de Santos,922
32,Ourense,091,Vilardevós,2131
32,Ourense,092,Vilariño de Conso,632
33,Asturias,001,Allande,1939
33,Asturias,002,Aller,12136
33,Asturias,003,Amieva,803
33,Asturias,004,Avilés,83107
33,Asturias,005,Belmonte de Miranda,1740
33,Asturias,006,Bimenes,1880
33,Asturias,007,Boal,1814
33,Asturias,008,Cabrales,2157
33,Asturias,009,Cabranes,1074
33,Asturias,010,Candamo,2124
33,Asturias,011,Cangas del Narcea,14077
33,Asturias,012,Cangas de Onís,6787
33,Asturias,013,Caravia,520
33,Asturias,014,Carreño,10967
33,Asturias,015,Caso,1799
33,Asturias,016,Castrillón,22950
33,Asturias,017,Castropol,3713
33,Asturias,018,Coaña,3462
33,Asturias,019,Colunga,3614
33,Asturias,020,Corvera de Asturias,16216
33,Asturias,021,Cudillero,5691
33,Asturias,022,Degaña,1182
33,Asturias,023,"Franco, El",3946
33,Asturias,024,Gijón,277733
33,Asturias,025,Gozón,10763
33,Asturias,026,Grado,10746
33,Asturias,027,Grandas de Salime,1001
33,Asturias,028,Ibias,1634
33,Asturias,029,Illano,439
33,Asturias,030,Illas,1038
33,Asturias,031,Langreo,43647
33,Asturias,032,Laviana,14044
33,Asturias,033,Lena,12367
33,Asturias,034,Valdés,13058
33,Asturias,035,Llanera,14167
33,Asturias,036,Llanes,13893
33,Asturias,037,Mieres,42421
33,Asturias,038,Morcín,2866
33,Asturias,039,Muros de Nalón,1911
33,Asturias,040,Nava,5599
33,Asturias,041,Navia,8982
33,Asturias,042,Noreña,5432
33,Asturias,043,Onís,786
33,Asturias,044,Oviedo,225973
33,Asturias,045,Parres,5699
33,Asturias,046,Peñamellera Alta,598
33,Asturias,047,Peñamellera Baja,1317
33,Asturias,048,Pesoz,191
33,Asturias,049,Piloña,7793
33,Asturias,050,Ponga,686
33,Asturias,051,Pravia,9016
33,Asturias,052,Proaza,813
33,Asturias,053,Quirós,1294
33,Asturias,054,"Regueras, Las",1952
33,Asturias,055,Ribadedeva,1904
33,Asturias,056,Ribadesella,6209
33,Asturias,057,Ribera de Arriba,1971
33,Asturias,058,Riosa,2140
33,Asturias,059,Salas,5659
33,Asturias,060,San Martín del Rey Aurelio,17953
33,Asturias,061,San Martín de Oscos,484
33,Asturias,062,Santa Eulalia de Oscos,503
33,Asturias,063,San Tirso de Abres,521
33,Asturias,064,Santo Adriano,263
33,Asturias,065,Sariego,1313
33,Asturias,066,Siero,52229
33,Asturias,067,Sobrescobio,872
33,Asturias,068,Somiedo,1354
